57.642045	25.159091	7.829545	5.664773	10.880682	4.522727	5.681818	10.380682	116.846591	49.420455	10.829545	5.079545	5.448864	6.573864	14.363636	35.159091	22.823864	20.954545	27.857955	19.579545	15.687500	32.409091	42.022727	22.892045	15.829545	11.187500	19.761364	12.880682	10.823864	30.357955	39.346591	18.653409	76.392045	23.306818	6.340909	6.079545	15.255682	5.909091	3.380682	10.869318	146.301136	31.056818	3.795455	2.289773	4.579545	8.369318	18.119318	65.931818	45.187500	12.801136	11.403409	9.659091	21.301136	58.295455	74.778409	47.181818	17.892045	10.125000	12.738636	8.778409	14.829545	39.221591	56.920455	30.232955	80.073864	16.147727	2.693182	3.568182	16.579545	7.539773	4.528409	12.244318	148.369318	49.090909	4.000000	2.346591	4.085227	3.301136	3.823864	25.426136	85.670455	26.130682	12.789773	14.750000	20.511364	35.130682	33.244318	23.829545	15.517045	9.323864	7.267045	10.420455	24.852273	34.835227	33.823864	20.392045	60.414773	15.221591	4.062500	3.681818	15.238636	7.136364	4.306818	11.176136	145.017045	48.602273	4.011364	1.625000	3.988636	1.914773	2.096591	22.431818	88.255682	35.198864	12.767045	10.738636	13.022727	9.397727	10.630682	15.846591	17.732955	11.534091	10.369318	13.789773	29.346591	17.000000	9.897727	7.607955	
54.733906	26.635193	8.034335	11.094421	18.497854	16.587983	9.313305	17.124464	46.433476	24.939914	10.278970	18.377682	43.811159	23.025751	10.738197	15.587983	102.905579	29.210300	4.866953	5.931330	10.313305	10.094421	11.218884	34.510730	39.716738	11.871245	4.351931	6.206009	20.763948	18.944206	13.356223	16.489270	86.064378	53.446352	8.587983	6.982833	15.755365	19.115880	10.643777	23.124464	60.163090	21.759657	9.399142	21.012876	68.806867	52.463519	14.630901	16.326180	126.974249	33.776824	4.866953	5.278970	13.051502	10.047210	6.905579	30.592275	49.721030	14.961373	6.665236	10.373391	31.459227	20.446352	9.802575	11.403433	85.836910	90.124464	19.532189	4.987124	6.862661	7.957082	4.896996	13.081545	56.819742	54.660944	21.360515	15.596567	42.725322	57.957082	28.218884	19.532189	118.266094	42.742489	13.695279	7.223176	12.141631	17.532189	20.832618	42.862661	40.763948	28.072961	21.042918	19.489270	29.965665	13.480687	5.789700	8.227468	47.824034	72.729614	20.098712	5.381974	6.339056	8.772532	6.815451	6.304721	46.000000	89.643777	45.433476	15.922747	9.442060	7.557940	6.909871	6.210300	54.536481	77.390558	36.253219	14.197425	9.927039	9.553648	7.244635	9.643777	22.854077	40.648069	31.150215	17.901288	15.373391	8.236052	4.948498	5.347639	
42.572581	28.669355	9.116935	9.108871	12.209677	5.451613	3.125000	9.415323	130.842742	46.322581	5.463710	2.975806	2.379032	2.044355	2.866935	39.923387	94.927419	24.858871	4.330645	4.588710	10.362903	8.403226	9.270161	35.500000	24.201613	11.548387	4.721774	8.165323	19.205645	14.032258	9.185484	14.544355	55.830645	17.790323	7.737903	6.995968	15.979839	13.395161	7.770161	14.629032	138.536290	43.604839	5.044355	1.556452	1.754032	1.979839	3.883065	54.850806	104.403226	38.713710	16.641129	11.741935	13.217742	9.975806	11.201613	30.419355	31.620968	23.467742	10.911290	10.858871	18.116935	12.060484	6.475806	12.774194	37.435484	17.528226	6.524194	6.100806	13.826613	21.770161	19.036290	17.983871	125.552419	121.189516	30.935484	3.286290	2.314516	4.862903	5.983871	16.657258	57.052419	127.165323	67.237903	11.725806	5.834677	4.467742	3.592742	6.600806	38.733871	63.411290	21.379032	8.250000	12.665323	10.931452	6.092742	10.185484	14.991935	14.415323	8.495968	7.685484	14.266129	19.701613	15.544355	10.629032	32.548387	60.858871	20.907258	6.104839	7.596774	12.633065	14.314516	12.032258	57.858871	114.733871	35.818548	2.919355	2.919355	4.967742	6.959677	11.290323	44.407258	86.362903	33.161290	6.911290	4.346774	3.870968	2.770161	7.302419	
21.669643	64.415179	58.156250	13.656250	4.843750	5.950893	4.468750	5.357143	28.870536	78.754464	59.285714	12.151786	7.763393	13.459821	8.504464	8.723214	22.040179	45.982143	31.964286	13.651786	16.665179	20.910714	10.107143	10.397321	11.580357	19.678571	15.776786	9.611607	13.933036	17.691964	12.522321	10.178571	17.415179	62.540179	59.334821	14.607143	8.718750	9.584821	7.575893	6.517857	37.000000	106.053571	97.647321	21.504464	9.566964	6.174107	5.026786	5.066964	114.308036	101.781250	47.861607	8.727679	6.495536	10.941964	10.683036	28.321429	30.580357	16.468750	9.950893	11.522321	18.232143	35.883929	29.129464	22.504464	15.196429	23.754464	19.388393	11.191964	14.750000	21.428571	16.491071	10.450893	74.575893	36.482143	25.651786	14.075893	16.558036	17.379464	19.767857	27.116071	131.558036	85.000000	16.875000	4.558036	2.602679	4.683036	7.464286	44.977679	41.803571	42.745536	29.236607	19.727679	18.857143	28.705357	13.401786	13.129464	9.017857	15.093750	12.575893	9.830357	13.107143	25.348214	17.017857	7.946429	38.022321	37.861607	16.120536	8.669643	11.816964	18.910714	16.589286	14.897321	73.406250	101.584821	33.754464	6.062500	4.598214	6.625000	7.477679	11.321429	29.973214	77.022321	48.995536	16.375000	8.142857	6.160714	3.991071	5.084821	
11.501931	10.698842	10.262548	8.332046	9.270270	7.154440	10.521236	9.393822	49.444015	25.166023	10.289575	4.235521	7.525097	7.652510	13.667954	27.428571	65.509653	14.756757	4.003861	2.590734	12.945946	35.328185	50.598456	65.706564	9.428571	5.289575	4.386100	7.030888	41.918919	75.212355	41.023166	14.957529	17.069498	8.926641	8.799228	8.003861	12.389961	9.088803	11.397683	13.602317	92.243243	29.555985	11.289575	9.359073	12.498069	9.362934	9.347490	21.938224	140.590734	34.293436	2.984556	2.347490	15.899614	27.891892	25.961390	66.691120	19.783784	3.683398	2.092664	9.760618	97.293436	104.679537	31.965251	14.938224	20.598456	10.389961	7.571429	7.787645	14.065637	9.872587	10.992278	11.324324	95.135135	16.138996	6.664093	7.347490	15.945946	12.791506	14.030888	26.196911	143.343629	43.544402	4.189189	4.490347	15.158301	8.911197	5.413127	38.571429	37.424710	10.752896	5.486486	19.084942	108.324324	66.015444	10.193050	8.776062	17.536680	8.374517	4.725869	5.803089	12.231660	9.895753	8.683398	7.220077	67.084942	20.976834	5.764479	5.899614	12.826255	8.185328	7.864865	16.038610	132.791506	60.277992	7.768340	5.305019	8.077220	3.042471	3.316602	23.741313	37.138996	19.698842	10.247104	22.359073	75.772201	29.061776	4.718147	7.015444	
16.250836	11.953177	14.665552	25.612040	32.428094	19.588629	14.625418	13.906355	13.250836	9.826087	15.451505	51.163880	83.331104	31.193980	9.311037	9.274247	61.528428	18.642140	14.056856	27.876254	30.892977	10.344482	22.020067	66.123746	34.444816	13.949833	13.327759	8.939799	8.384615	13.996656	43.752508	55.257525	17.304348	16.528428	18.130435	33.886288	42.739130	21.866221	12.351171	13.073579	30.826087	11.113712	16.668896	74.906355	107.143813	28.722408	5.812709	8.715719	124.030100	29.658863	9.123746	18.357860	20.287625	6.364548	19.953177	80.197324	37.595318	15.832776	14.451505	18.802676	18.438127	21.715719	40.826087	44.856187	13.086957	14.294314	22.113712	43.866221	51.307692	21.872910	9.929766	8.876254	40.327759	9.688963	11.421405	64.759197	99.759197	30.160535	8.859532	14.063545	125.277592	60.217391	13.247492	10.511706	13.535117	7.869565	8.284281	35.668896	36.204013	34.919732	31.929766	30.729097	17.913043	11.374582	12.314381	16.344482	8.471572	8.759197	15.752508	38.404682	47.344482	19.284281	10.066890	7.591973	31.311037	12.107023	8.515050	35.963211	63.521739	24.652174	12.605351	19.073579	83.899666	51.464883	13.675585	8.234114	12.989967	11.066890	12.909699	34.043478	28.217391	32.083612	26.120401	18.127090	10.973244	8.585284	14.799331	19.986622	
25.894444	7.872222	7.755556	17.316667	17.672222	7.544444	15.677778	27.550000	21.233333	13.355556	17.433333	27.088889	25.338889	13.988889	19.588889	27.161111	37.044444	20.750000	14.938889	18.377778	23.966667	14.622222	18.277778	27.538889	11.655556	5.577778	8.872222	34.272222	61.555556	17.333333	10.094444	11.844444	28.333333	10.877778	18.927778	39.861111	27.477778	6.211111	10.672222	26.116667	23.444444	26.261111	55.816667	103.300000	52.444444	7.605556	5.094444	10.588889	108.166667	68.655556	36.888889	33.644444	27.450000	6.755556	5.744444	17.472222	19.438889	6.588889	8.438889	55.683333	105.161111	16.877778	4.616667	7.350000	22.900000	9.400000	22.616667	58.277778	44.555556	6.638889	4.366667	13.283333	53.466667	9.850000	16.894444	81.022222	81.305556	12.550000	5.105556	12.638889	128.361111	24.294444	6.688889	22.166667	40.827778	4.005556	2.377778	31.494444	23.833333	4.516667	4.261111	52.594444	118.883333	12.866667	2.016667	5.522222	18.583333	5.561111	12.288889	36.205556	44.127778	10.277778	5.516667	9.400000	54.416667	5.627778	6.133333	29.533333	59.194444	11.366667	10.805556	26.633333	106.961111	14.105556	4.227778	17.538889	39.150000	5.322222	5.172222	36.383333	16.638889	3.450000	3.311111	30.327778	99.033333	16.011111	5.633333	7.088889	
7.281250	19.987500	61.668750	78.256250	30.668750	6.131250	3.806250	2.187500	39.031250	82.125000	82.512500	35.987500	8.537500	3.156250	2.787500	5.187500	31.437500	45.243750	34.218750	14.456250	7.250000	4.887500	7.718750	9.537500	10.912500	17.837500	21.625000	10.075000	9.950000	5.643750	9.475000	7.206250	18.968750	15.518750	34.181250	93.743750	106.550000	16.806250	2.443750	3.825000	117.481250	74.131250	41.031250	25.118750	17.043750	4.468750	4.106250	30.156250	85.300000	37.456250	21.975000	11.493750	10.787500	10.475000	15.868750	27.106250	21.893750	20.037500	21.137500	10.887500	13.018750	10.275000	13.475000	12.931250	26.793750	5.256250	7.200000	44.800000	115.975000	44.093750	11.056250	10.731250	124.787500	41.156250	9.375000	9.806250	17.525000	10.462500	10.431250	41.043750	83.356250	40.268750	27.506250	16.050000	14.356250	7.387500	5.812500	16.781250	26.806250	19.225000	24.175000	17.237500	16.450000	6.743750	6.575000	9.231250	19.775000	4.981250	7.500000	20.987500	70.900000	38.287500	18.200000	12.337500	85.437500	24.175000	6.706250	6.543750	14.687500	11.750000	18.312500	44.631250	56.200000	31.412500	17.343750	9.500000	12.443750	6.856250	10.725000	18.456250	24.000000	17.343750	15.868750	11.700000	14.831250	4.831250	7.006250	8.468750	
23.525424	12.851695	11.919492	19.466102	18.161017	9.851695	10.173729	18.338983	61.665254	11.813559	6.855932	10.779661	7.093220	6.788136	28.122881	87.186441	25.847458	5.063559	5.851695	8.093220	6.932203	15.283898	71.690678	100.199153	9.042373	4.432203	7.127119	16.355932	18.512712	26.652542	59.169492	44.580508	48.487288	18.834746	14.949153	16.750000	19.444915	12.351695	6.860169	16.182203	129.144068	30.995763	8.084746	5.995763	4.186441	4.055085	15.199153	103.059322	45.461864	13.275424	26.122881	51.406780	32.783898	22.754237	44.894068	83.199153	11.483051	13.271186	32.669492	57.656780	35.241525	19.699153	21.398305	21.597458	42.262712	17.016949	6.656780	10.436441	19.004237	20.411017	15.000000	14.788136	124.813559	105.983051	40.233051	11.436441	5.033898	4.707627	5.372881	20.593220	32.601695	61.241525	88.440678	79.618644	25.347458	9.199153	8.292373	11.690678	16.432203	20.610169	43.474576	53.330508	23.135593	10.322034	13.199153	16.389831	21.097458	9.902542	4.055085	7.364407	16.411017	16.961864	14.063559	13.944915	58.097458	47.555085	15.635593	8.000000	10.118644	11.851695	12.266949	20.097458	33.500000	43.237288	35.974576	19.093220	11.194915	10.419492	16.796610	18.033898	15.720339	18.953390	25.525424	26.830508	13.864407	9.313559	15.461864	15.444915	
47.932976	12.592493	5.919571	6.439678	12.378016	4.587131	2.774799	9.000000	141.865952	27.144772	2.533512	3.332440	18.198391	6.319035	3.453083	26.281501	28.764075	4.839142	2.817694	20.211796	116.962466	30.573727	5.798928	8.018767	12.469169	7.394102	5.946381	11.386059	44.308311	13.549598	6.160858	6.254692	60.348525	11.067024	5.439678	7.461126	16.991957	8.498660	3.364611	9.490617	152.533512	20.495979	1.241287	2.935657	23.825737	8.514745	1.994638	27.823056	44.120643	3.563003	1.436997	22.581769	144.195710	42.134048	3.233244	8.592493	14.780161	8.388740	4.584450	12.552279	55.420912	15.882038	6.072386	7.841823	58.957105	9.981233	4.214477	6.552279	17.512064	9.981233	5.890080	11.506702	152.490617	29.375335	1.616622	5.638070	24.115282	4.369973	1.906166	18.844504	47.686327	8.134048	2.037534	29.061662	145.882038	29.495979	1.750670	4.091153	14.702413	6.286863	4.053619	11.879357	59.096515	15.697051	4.796247	9.021448	43.576408	10.034853	5.249330	4.809651	12.683646	7.769437	7.630027	12.391421	143.292225	30.101877	3.190349	4.474531	17.713137	3.941019	3.774799	24.069705	37.241287	8.841823	3.297587	22.238606	125.557641	23.675603	2.536193	5.353887	14.533512	4.016086	3.230563	9.576408	50.825737	14.016086	4.471850	7.873995	
